"# Obligatorio | Identificador de contenido Ãºnico del artÃ­culo","# Obligatorio | TÃ­tulo especÃ­fico y relevante para el artÃ­culo.","# Obligatorio | A short and relevant description of the item.","# Obligatorio | The current availability of the item. ","# Obligatorio | The condition of the item. ","# Obligatorio | Precio del artÃ­culo.","# Obligatorio | URL de la pÃ¡gina del producto especÃ­fica donde las personas pueden comprar el artÃ­culo.","# Obligatorio | URL de la imagen principal de tu artÃ­culo. ","# Obligatorio | Marca del artÃ­culo. En su lugar; tambiÃ©n puedes ingresar un nÃºmero Ãºnico","# Opcional | CategorÃ­a de productos de Google para el artÃ­culo.","# Opcional | CategorÃ­a de productos de Facebook para el artÃ­culo.","# Opcional | The quantity of this item you have to sell on Facebook and Instagram with checkout.","# Opcional | Precio con descuento del artÃ­culo si estÃ¡ en oferta.","# Opcional | Intervalo del perÃ­odo de oferta;","# Opcional | Use this field to create variants of the same item.","# Opcional | Sexo de las personas a las que se dirige el artÃ­culo.","# Opcional | Color del artÃ­culo. Usa una o mÃ¡s palabras para describir el color.","# Opcional | TamaÃ±o o talle del artÃ­culo escrito como una palabra; ","# Opcional | Grupo de edad de las personas a las que se dirige el artÃ­culo.","# Opcional | The material the item is made from;","# Opcional | The pattern or graphic print on the item. Character limit: 100.","# Opcional | Detalles de envÃ­o del artÃ­culo; con el siguiente formato:","# Opcional | Peso del envÃ­o del artÃ­culo. Incluye la unidad de medida (lb/oz/g/kg)."
"65692","Pijama Pantalon Spree Model","Pijama Pantalon Spree Model","in stock","new","280","https://begima.com.mx/producto/657411869/pack/0","https://http2.mlstatic.com/D_NQ_NP_787845-MLM31946359721_082019-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","33","280","280","","female","black","M","adult","cotton","stripes","","2 kg"
"65711","Pijama Short Spree Model","Pijama Short Spree Model","in stock","new","280","https://begima.com.mx/producto/657419428/pack/0","https://http2.mlstatic.com/D_NQ_NP_884744-MLM45243164901_032021-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","93","280","280","","female","black","M","adult","cotton","stripes","","2 kg"
"65981","Pants Afelpado Cool Choose","Pants Afelpado Cool Choose","in stock","new","300","https://begima.com.mx/producto/657744196/pack/0","https://http2.mlstatic.com/D_NQ_NP_934993-MLM31236527001_062019-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","14","300","300","","female","black","M","adult","cotton","stripes","","2 kg"
"65699","Blusa Maternidad Lunay","Blusa Maternidad Lunay","in stock","new","360","https://begima.com.mx/producto/657745303/pack/0","https://http2.mlstatic.com/D_NQ_NP_682092-MLM46078910795_052021-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","20","360","360","","female","black","M","adult","cotton","stripes","","2 kg"
"65656","Bra Sosten Chic Shaper","Bra Sosten Chic Shaper","in stock","new","90","https://begima.com.mx/producto/657751329/pack/0","https://http2.mlstatic.com/D_NQ_NP_906747-MLM40744591856_022020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","24","90","90","","female","black","M","adult","cotton","stripes","","2 kg"
"65649","Coordinado Youmita Americano","Coordinado Youmita Americano","in stock","new","170","https://begima.com.mx/producto/657755160/pack/0","https://begima.com.mx/public/61152d50e3699si.jpg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","135","170","170","","female","black","M","adult","cotton","stripes","","2 kg"
"65644","Calentónes De Colores Angeles","Calentónes De Colores Angeles","in stock","new","150","https://begima.com.mx/producto/657773240/pack/0","https://http2.mlstatic.com/D_NQ_NP_767300-MLM44426486371_122020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","71","150","150","","female","black","M","adult","cotton","stripes","","2 kg"
"65766","Media De Red Negra","Media De Red Negra","in stock","new","130","https://begima.com.mx/producto/657782203/pack/0","https://http2.mlstatic.com/D_NQ_NP_672229-MLM42765776943_072020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","143","130","130","","female","black","M","adult","cotton","stripes","","2 kg"
"65698","Blusa Sport Saucony","Blusa Sport Saucony","in stock","new","250","https://begima.com.mx/producto/657820044/pack/0","https://http2.mlstatic.com/D_NQ_NP_919175-MLM31946498995_082019-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","176","250","250","","female","black","M","adult","cotton","stripes","","2 kg"
"66004","Coordinado Kailanny Arauca","Coordinado Kailanny Arauca","in stock","new","120","https://begima.com.mx/producto/658044006/pack/0","https://http2.mlstatic.com/D_NQ_NP_794339-MLM29029325174_122018-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","563","120","120","","female","black","M","adult","cotton","stripes","","2 kg"
"66023","Coordinado Kailanny Pardo","Coordinado Kailanny Pardo","in stock","new","120","https://begima.com.mx/producto/658053111/pack/0","https://http2.mlstatic.com/D_NQ_NP_867090-MLM29029600762_122018-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","255","120","120","","female","black","M","adult","cotton","stripes","","2 kg"
"66220","Boxer Calvin Klein Gold","Boxer Calvin Klein Gold","in stock","new","840","https://begima.com.mx/producto/658883262/pack/0","https://begima.com.mx/public/619be2e55871cIMG_0109.jpg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","516","840","840","","female","black","M","adult","cotton","stripes","","2 kg"
"66217","Toalla De Baño+6 adsorbentes Cudlie","Toalla De Baño+6 adsorbentes Cudlie","in stock","new","99","https://begima.com.mx/producto/660434058/pack/0","https://begima.com.mx/public/61957e01ec2dfD_NQ_NP_846486-MLM45685065766_042021-O.jpg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","169","99","99","","female","black","M","adult","cotton","stripes","","2 kg"
"65678","Calcetín Algodon 3/4 Rc-men","Calcetín Algodon 3/4 Rc-men","in stock","new","60","https://begima.com.mx/producto/663244485/pack/0","https://http2.mlstatic.com/D_NQ_NP_869578-MLM42076090124_062020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","87","60","60","","female","black","M","adult","cotton","stripes","","2 kg"
"66157","Boxer Biker Rc-men Kids","Boxer Biker Rc-men Kids","in stock","new","298","https://begima.com.mx/producto/663246187/pack/0","https://begima.com.mx/public/618d721f05f7cD_NQ_NP_2X_771974-MLM29308800715_022019-F.jpg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","15","298","298","","female","black","M","adult","cotton","stripes","","2 kg"
"65931","Coordinado Bella 1993","Coordinado Bella 1993","in stock","new","190","https://begima.com.mx/producto/663696800/pack/0","https://http2.mlstatic.com/D_NQ_NP_616038-MLM45814493849_052021-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","3","190","190","","female","black","M","adult","cotton","stripes","","2 kg"
"65887","Coordinado Kailanni Flowers","Coordinado Kailanni Flowers","in stock","new","120","https://begima.com.mx/producto/664369174/pack/0","https://http2.mlstatic.com/D_NQ_NP_865613-MLM29387078684_022019-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","23","120","120","","female","black","M","adult","cotton","stripes","","2 kg"
"66388","Calcetin Algodon Marcas Begima","Calcetin Algodon Marcas Begima","in stock","new","90","https://begima.com.mx/producto/664631151/pack/0","https://begima.com.mx/public/61afeb7b21da5159.jpeg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","1","90","90","","female","black","M","adult","cotton","stripes","","2 kg"
"65722","Vestido Niña Princess Begima","Vestido Niña Princess Begima","in stock","new","149","https://begima.com.mx/producto/671979948/pack/0","https://http2.mlstatic.com/D_NQ_NP_608297-MLM46399797611_062021-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","58","149","149","","female","black","M","adult","cotton","stripes","","2 kg"
"66186","Sudadera Hurley","Sudadera Hurley","in stock","new","60","https://begima.com.mx/producto/671980682/pack/0","https://begima.com.mx/public/6193eb6a59eb9D_NQ_NP_2X_602031-MLM29735873925_032019-F.jpg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","10","60","60","","female","black","M","adult","cotton","stripes","","2 kg"
"66413","Calcetines Algodon Colores Oscuros Frances","Calcetines Algodon Colores Oscuros Frances","in stock","new","120","https://begima.com.mx/producto/671981254/pack/0","https://begima.com.mx/public/61b8f7296f7411232.jpeg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","1","120","120","","female","black","M","adult","cotton","stripes","","2 kg"
"66369","Pantaleta Basic Angelina","Pantaleta Basic Angelina","in stock","new","540","https://begima.com.mx/producto/671981452/pack/0","https://begima.com.mx/public/61ae39afa6317147.jpeg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","1","540","540","","female","black","M","adult","cotton","stripes","","2 kg"
"66419","Tin Koos Diabx","Tin Koos Diabx","in stock","new","240","https://begima.com.mx/producto/674439733/pack/0","https://begima.com.mx/public/61b91e3178498456.jpeg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","1","240","240","","female","black","M","adult","cotton","stripes","","2 kg"
"66179","Faja Moldeadora Jennifer","Faja Moldeadora Jennifer","in stock","new","250","https://begima.com.mx/producto/675747366/pack/0","https://begima.com.mx/public/618eb318c2f0dD_NQ_NP_2X_664098-MLM47861812440_102021-F.jpg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","21","250","250","","female","black","M","adult","cotton","stripes","","2 kg"
"66151","Coordinado Jennifer 68749","Coordinado Jennifer 68749","in stock","new","190","https://begima.com.mx/producto/701901422/pack/0","https://begima.com.mx/public/618d5c8b18541D_NQ_NP_2X_648882-MLM46491435420_062021-F.jpg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","71","190","190","","female","black","M","adult","cotton","stripes","","2 kg"
"65935","Pantaleta Encaje Begima","Pantaleta Encaje Begima","in stock","new","240","https://begima.com.mx/producto/712259814/pack/0","https://http2.mlstatic.com/D_NQ_NP_809159-MLM45406201144_032021-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","9","240","240","","female","black","M","adult","cotton","stripes","","2 kg"
"66017","Top Sport Begima Surt","Top Sport Begima Surt","in stock","new","210","https://begima.com.mx/producto/730191494/pack/0","https://http2.mlstatic.com/D_NQ_NP_942382-MLM41726288650_052020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","16","210","210","","female","black","M","adult","cotton","stripes","","2 kg"
"66061","Top Deportivo Saucony","Top Deportivo Saucony","in stock","new","250","https://begima.com.mx/producto/730210466/pack/0","https://http2.mlstatic.com/D_NQ_NP_808050-MLM32619249214_102019-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","94","250","250","","female","black","M","adult","cotton","stripes","","2 kg"
"66415","Calcetines Para Diabetico Arce","Calcetines Para Diabetico Arce","in stock","new","79.90000000000001","https://begima.com.mx/producto/730525022/pack/0","https://begima.com.mx/public/61b90764b61211234.jpeg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","1","79.90000000000001","79.90000000000001","","female","black","M","adult","cotton","stripes","","2 kg"
"65921","Brasier Plisado Colores Copa C","Brasier Plisado Colores Copa C","in stock","new","390","https://begima.com.mx/producto/731336847/pack/0","https://http2.mlstatic.com/D_NQ_NP_702717-MLM46090674515_052021-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","82","390","390","","female","black","M","adult","cotton","stripes","","2 kg"
"66354","Brasier Copa B Coobie","Brasier Copa B Coobie","in stock","new","510","https://begima.com.mx/producto/731357870/pack/0","https://begima.com.mx/public/61aa62a7bc759coo.jpeg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","8","510","510","","female","black","M","adult","cotton","stripes","","2 kg"
"66414","Calcetines 3/4 Para Diabetico Arce","Calcetines 3/4 Para Diabetico Arce","in stock","new","90","https://begima.com.mx/producto/733537934/pack/0","https://begima.com.mx/public/61b905269c7711233.jpeg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","1","90","90","","female","black","M","adult","cotton","stripes","","2 kg"
"65672","Brasier Copa B Encaje","Brasier Copa B Encaje","in stock","new","480","https://begima.com.mx/producto/737468434/pack/0","https://begima.com.mx/public/61ba380c2e47ebra5.jpg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","20","480","480","","female","black","M","adult","cotton","stripes","","2 kg"
"65677","Brasier Bella Peto Colors","Brasier Bella Peto Colors","in stock","new","270","https://begima.com.mx/producto/739570174/pack/0","https://http2.mlstatic.com/D_NQ_NP_942406-MLM32956100117_112019-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","153","270","270","","female","black","M","adult","cotton","stripes","","2 kg"
"65956","Coordinado Jennifer Con Peto","Coordinado Jennifer Con Peto","in stock","new","149","https://begima.com.mx/producto/740189169/pack/0","https://http2.mlstatic.com/D_NQ_NP_751707-MLM32993117117_112019-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","7","149","149","","female","black","M","adult","cotton","stripes","","2 kg"
"65765","Coordinado Coco Bay Teen","Coordinado Coco Bay Teen","in stock","new","149","https://begima.com.mx/producto/740348719/pack/0","https://http2.mlstatic.com/D_NQ_NP_861235-MLM33002953148_112019-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","5","149","149","","female","black","M","adult","cotton","stripes","","2 kg"
"65929","Brasier Copa B Coco Bay","Brasier Copa B Coco Bay","in stock","new","195","https://begima.com.mx/producto/744296208/pack/0","https://http2.mlstatic.com/D_NQ_NP_943142-MLM40115588337_122019-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","40","195","195","","female","black","M","adult","cotton","stripes","","2 kg"
"65901","Tanga CocoFun","Tanga CocoFun","in stock","new","210","https://begima.com.mx/producto/751055070/pack/0","https://http2.mlstatic.com/D_NQ_NP_727721-MLM42256465990_062020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","146","210","210","","female","black","M","adult","cotton","stripes","","2 kg"
"65696","Traje De Baño Duo Forever 21","Traje De Baño Duo Forever 21","in stock","new","269","https://begima.com.mx/producto/754617165/pack/0","https://http2.mlstatic.com/D_NQ_NP_601430-MLM41544193440_042020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","263","269","269","","female","black","M","adult","cotton","stripes","","2 kg"
"65876","Tobimedia Decorada Yelete","Tobimedia Decorada Yelete","in stock","new","150","https://begima.com.mx/producto/772272450/pack/0","https://http2.mlstatic.com/D_NQ_NP_655152-MLM41566736492_042020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","10","150","150","","female","black","M","adult","cotton","stripes","","2 kg"
"65913","Pantaleta Angelina Algodón","Pantaleta Angelina Algodón","in stock","new","270","https://begima.com.mx/producto/773223305/pack/0","https://http2.mlstatic.com/D_NQ_NP_942781-MLM43504694636_092020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","32","270","270","","female","black","M","adult","cotton","stripes","","2 kg"
"65702","Pantaleta Angelina Algodón","Pantaleta Angelina Algodón","in stock","new","270","https://begima.com.mx/producto/773227116/pack/0","https://http2.mlstatic.com/D_NQ_NP_806588-MLM44208842522_112020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","5","270","270","","female","black","M","adult","cotton","stripes","","2 kg"
"65668","Pantaletas Cachetero Surt Fasion","Pantaletas Cachetero Surt Fasion","in stock","new","240","https://begima.com.mx/producto/773532943/pack/0","https://http2.mlstatic.com/D_NQ_NP_843572-MLM40415757064_012020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","50","240","240","","female","black","M","adult","cotton","stripes","","2 kg"
"65840","Pantaletas Láser Cachetero Candy","Pantaletas Láser Cachetero Candy","in stock","new","240","https://begima.com.mx/producto/773657388/pack/0","https://http2.mlstatic.com/D_NQ_NP_606562-MLM42180843552_062020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","5","240","240","","female","black","M","adult","cotton","stripes","","2 kg"
"65918","Pantaleta Angelina Algodón","Pantaleta Angelina Algodón","in stock","new","270","https://begima.com.mx/producto/773773500/pack/0","https://http2.mlstatic.com/D_NQ_NP_655484-MLM41608508490_052020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","2","270","270","","female","black","M","adult","cotton","stripes","","2 kg"
"65903","Pantaleta Angelina Algodon","Pantaleta Angelina Algodon","in stock","new","270","https://begima.com.mx/producto/773816279/pack/0","https://http2.mlstatic.com/D_NQ_NP_768885-MLM43610165181_092020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","16","270","270","","female","black","M","adult","cotton","stripes","","2 kg"
"65951","Pantaleta Angelina Algodón","Pantaleta Angelina Algodón","in stock","new","270","https://begima.com.mx/producto/773819550/pack/0","https://http2.mlstatic.com/D_NQ_NP_841225-MLM43438477706_092020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","4","270","270","","female","black","M","adult","cotton","stripes","","2 kg"
"66182","Pantaleta Colors Begima","Pantaleta Colors Begima","in stock","new","270","https://begima.com.mx/producto/773823156/pack/0","https://begima.com.mx/public/618edac83f561D_NQ_NP_784555-MLM44448288369_122020-O.jpg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","26","270","270","","female","black","M","adult","cotton","stripes","","2 kg"
"65725","Pijama Short Daisy Fuentes","Pijama Short Daisy Fuentes","in stock","new","310","https://begima.com.mx/producto/773962969/pack/0","https://http2.mlstatic.com/D_NQ_NP_881759-MLM41693357275_052020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","25","310","310","","female","black","M","adult","cotton","stripes","","2 kg"
"66219","Pantaleta Microfibra Begima","Pantaleta Microfibra Begima","in stock","new","210","https://begima.com.mx/producto/774030064/pack/0","https://begima.com.mx/public/61968334f000aIMG_0099.jpg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","369","210","210","","female","black","M","adult","cotton","stripes","","2 kg"
"66165","Coordinado Copa D Con Peto Bella","Coordinado Copa D Con Peto Bella","in stock","new","270","https://begima.com.mx/producto/774051561/pack/0","https://begima.com.mx/public/618d9cdd0f683D_NQ_NP_2X_690891-MLM41691337847_052020-F.jpg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","55","270","270","","female","black","M","adult","cotton","stripes","","2 kg"
"65839","Pantaleta Nouvelle Seamless","Pantaleta Nouvelle Seamless","in stock","new","210","https://begima.com.mx/producto/774581621/pack/0","https://http2.mlstatic.com/D_NQ_NP_981913-MLM41725859305_052020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","22","210","210","","female","black","M","adult","cotton","stripes","","2 kg"
"65948","Tines Deportivo Algodon Mextin","Tines Deportivo Algodon Mextin","in stock","new","240","https://begima.com.mx/producto/775882492/pack/0","https://http2.mlstatic.com/D_NQ_NP_616633-MLM44907775540_022021-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","56","240","240","","female","black","M","adult","cotton","stripes","","2 kg"
"66028","Calcetín De Vestir Son","Calcetín De Vestir Son","in stock","new","240","https://begima.com.mx/producto/775891878/pack/0","https://http2.mlstatic.com/D_NQ_NP_752648-MLM43440144249_092020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","8","240","240","","female","black","M","adult","cotton","stripes","","2 kg"
"66418","Calcetas Largas Koos Diabx","Calcetas Largas Koos Diabx","in stock","new","240","https://begima.com.mx/producto/775943748/pack/0","https://begima.com.mx/public/61b911a3c17cc789.jpeg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","1","240","240","","female","black","M","adult","cotton","stripes","","2 kg"
"65790","Cubre Boca Personajes","Cubre Boca Personajes","in stock","new","120","https://begima.com.mx/producto/775946123/pack/0","https://http2.mlstatic.com/D_NQ_NP_923171-MLM47008222368_082021-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","64","120","120","","female","black","M","adult","cotton","stripes","","2 kg"
"65881","Protectopie Begima","Protectopie Begima","in stock","new","180","https://begima.com.mx/producto/776387802/pack/0","https://http2.mlstatic.com/D_NQ_NP_966391-MLM41827988070_052020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","40","180","180","","female","black","M","adult","cotton","stripes","","2 kg"
"65666","Bóxer Olimpoos Algodón J/A","Bóxer Olimpoos Algodón J/A","in stock","new","420","https://begima.com.mx/producto/777619608/pack/0","https://http2.mlstatic.com/D_NQ_NP_865604-MLM41873868789_052020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","26","420","420","","female","black","M","adult","cotton","stripes","","2 kg"
"66029","Top Con Tirantes Nobo Begima","Top Con Tirantes Nobo Begima","in stock","new","195","https://begima.com.mx/producto/778194386/pack/0","https://http2.mlstatic.com/D_NQ_NP_632292-MLM41899632868_052020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","438","195","195","","female","black","M","adult","cotton","stripes","","2 kg"
"66050","Crop Top Encaje Begima","Crop Top Encaje Begima","in stock","new","45","https://begima.com.mx/producto/778237985/pack/0","https://http2.mlstatic.com/D_NQ_NP_787510-MLM41902091270_052020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","77","45","45","","female","black","M","adult","cotton","stripes","","2 kg"
"65757","Calceta Escolar Perforada Begima","Calceta Escolar Perforada Begima","in stock","new","72","https://begima.com.mx/producto/778273048/pack/0","https://http2.mlstatic.com/D_NQ_NP_932904-MLM41903971268_052020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","10","72","72","","female","black","M","adult","cotton","stripes","","2 kg"
"65870","Calceta Escolar Lisa Begima","Calceta Escolar Lisa Begima","in stock","new","240","https://begima.com.mx/producto/778291730/pack/0","https://http2.mlstatic.com/D_NQ_NP_813382-MLM41904544330_052020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","30","240","240","","female","black","M","adult","cotton","stripes","","2 kg"
"66063","Bóxer Men Microfibra Probox","Bóxer Men Microfibra Probox","in stock","new","420","https://begima.com.mx/producto/778695885/pack/0","https://http2.mlstatic.com/D_NQ_NP_955432-MLM42257100802_062020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","37","420","420","","female","black","M","adult","cotton","stripes","","2 kg"
"66164","Bóxer Kids Algodón Olimpoos","Bóxer Kids Algodón Olimpoos","in stock","new","599.9","https://begima.com.mx/producto/779482159/pack/0","https://begima.com.mx/public/618d873a73080D_NQ_NP_865604-MLM41873868789_052020-O.jpg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","3","599.9","599.9","","female","black","M","adult","cotton","stripes","","2 kg"
"65927","Pantaleta Angelina Algodón Encaje","Pantaleta Angelina Algodón Encaje","in stock","new","270","https://begima.com.mx/producto/780383691/pack/0","https://http2.mlstatic.com/D_NQ_NP_708181-MLM43439749505_092020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","4","270","270","","female","black","M","adult","cotton","stripes","","2 kg"
"65645","Tin Chois","Tin Chois","in stock","new","118","https://begima.com.mx/producto/780440873/pack/0","https://http2.mlstatic.com/D_NQ_NP_739231-MLM42002214658_052020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","2840","118","118","","female","black","M","adult","cotton","stripes","","2 kg"
"65968","Cachetero Con Tiras Begima","Cachetero Con Tiras Begima","in stock","new","240","https://begima.com.mx/producto/781795134/pack/0","https://http2.mlstatic.com/D_NQ_NP_933039-MLM42074663891_062020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","50","240","240","","female","black","M","adult","cotton","stripes","","2 kg"
"66032","Cachetero Con Tiras Begima","Cachetero Con Tiras Begima","in stock","new","240","https://begima.com.mx/producto/783545113/pack/0","https://http2.mlstatic.com/D_NQ_NP_883190-MLM42169295247_062020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","50","240","240","","female","black","M","adult","cotton","stripes","","2 kg"
"65885","Pantaleta Bikini Coco","Pantaleta Bikini Coco","in stock","new","210","https://begima.com.mx/producto/785703750/pack/0","https://http2.mlstatic.com/D_NQ_NP_734786-MLM46808505978_072021-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","10","210","210","","female","black","M","adult","cotton","stripes","","2 kg"
"65665","Calcetin De Algodon Rc-men","Calcetin De Algodon Rc-men","in stock","new","70","https://begima.com.mx/producto/785716416/pack/0","https://http2.mlstatic.com/D_NQ_NP_992031-MLM41544094405_042020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","65","70","70","","female","black","M","adult","cotton","stripes","","2 kg"
"65667","Termómetro Infrarrojo Noan Sin Contacto","Termómetro Infrarrojo Noan Sin Contacto","in stock","new","900","https://begima.com.mx/producto/785740380/pack/0","https://http2.mlstatic.com/D_NQ_NP_872170-MLM42226900955_062020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","0","900","900","","female","black","M","adult","cotton","stripes","","2 kg"
"66400","Top Corte Lasser Pearlle","Top Corte Lasser Pearlle","in stock","new","720","https://begima.com.mx/producto/786566815/pack/0","https://begima.com.mx/public/61b23fdf3337f14.jpeg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","1","720","720","","female","black","M","adult","cotton","stripes","","2 kg"
"65937","Panty Laser Cachetero 12 Piezas Docena","Panty Laser Cachetero 12 Piezas Docena","in stock","new","499","https://begima.com.mx/producto/786567082/pack/0","https://http2.mlstatic.com/D_NQ_NP_809109-MLM32659461135_102019-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","6","499","499","","female","black","M","adult","cotton","stripes","","2 kg"
"66170","Pantaleta Angelina Algodón","Pantaleta Angelina Algodón","in stock","new","270","https://begima.com.mx/producto/789980729/pack/0","https://begima.com.mx/public/618daab4d99beD_NQ_NP_2X_949291-MLM43188159624_082020-F.jpg","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","1","270","270","","female","black","M","adult","cotton","stripes","","2 kg"
"65670","Calcetin Colors Mextin","Calcetin Colors Mextin","in stock","new","180","https://begima.com.mx/producto/790810286/pack/0","https://http2.mlstatic.com/D_NQ_NP_628775-MLM42458660329_072020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","43","180","180","","female","black","M","adult","cotton","stripes","","2 kg"
"65946","Brasier Copa A Viola""s Secret","Brasier Copa A Viola""s Secret","in stock","new","399","https://begima.com.mx/producto/791853496/pack/0","https://http2.mlstatic.com/D_NQ_NP_884070-MLM42520877981_072020-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","20","399","399","","female","black","M","adult","cotton","stripes","","2 kg"
"65686","Brasier Copa DDD EmilyBasic","Brasier Copa DDD EmilyBasic","in stock","new","519","https://begima.com.mx/producto/791862268/pack/0","https://http2.mlstatic.com/D_NQ_NP_891184-MLM45929977688_052021-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","2","519","519","","female","black","M","adult","cotton","stripes","","2 kg"
"66071","Brasier Copa DD Romabra","Brasier Copa DD Romabra","in stock","new","570","https://begima.com.mx/producto/791893988/pack/0","https://http2.mlstatic.com/D_NQ_NP_972407-MLM45926845505_052021-O.webp","begima","Apparel & Accessories > Clothing","Clothing & Accessories > Clothing","2","570","570","","female","black","M","adult","cotton","stripes","","2 kg"
